	Ribo	Proba_0	Proba_1
SRR038459_output	1.0	0.4267611268355016	0.5732388731644985
SRR038458_output	1.0	0.4912593108851363	0.5087406891148638
SRR038457_output	1.0	0.43618019188275187	0.5638198081172483
SRR038456_output	1.0	0.4545064380939535	0.5454935619060466
SRR038455_output	1.0	0.44528846638644204	0.5547115336135581
SRR038454_output	1.0	0.4455167728065942	0.5544832271934059
SRR038453_output	1.0	0.4363717178615392	0.5636282821384608
SRR038452_output	1.0	0.43614341144138713	0.563856588558613
SRR038451_output	1.0	0.47331361286802426	0.5266863871319757
SRR038450_output	1.0	0.4542838191323482	0.545716180867652
SRR038449_output	1.0	0.44515044292665296	0.5548495570733472
SRR038448_output	1.0	0.44515044292665296	0.5548495570733472
SRR038447_output	1.0	0.43614341144138713	0.563856588558613
SRR038446_output	1.0	0.43614341144138713	0.563856588558613
