	Ribo	Proba_0	Proba_1
SRR038459_output	0.0	0.5741840131721089	0.42581598682789107
SRR038458_output	0.0	0.5890578024134355	0.41094219758656436
SRR038457_output	0.0	0.5740673774807533	0.4259326225192467
SRR038456_output	0.0	0.6013710509167209	0.3986289490832791
SRR038455_output	0.0	0.589073772010366	0.4109262279896339
SRR038454_output	0.0	0.5623588648510441	0.4376411351489559
SRR038453_output	0.0	0.5626614080132617	0.43733859198673825
SRR038452_output	0.0	0.6008601678808964	0.39913983211910364
SRR038451_output	0.0	0.6411219761435087	0.35887802385649115
SRR038450_output	0.0	0.6043337811724602	0.3956662188275397
SRR038449_output	0.0	0.5926903704360335	0.40730962956396644
SRR038448_output	0.0	0.5940223053778397	0.4059776946221602
SRR038447_output	0.0	0.5337761879816451	0.466223812018355
SRR038446_output	0.0	0.5347240136091114	0.4652759863908886
