	Ribo	Proba_0	Proba_1
SRR1813232_output	0.0	0.5992213374852825	0.4007786625147174
SRR1813231_output	0.0	0.608873511398326	0.39112648860167387
SRR1813230_output	0.0	0.608873511398326	0.39112648860167387
SRR1813229_output	0.0	0.6009772877976012	0.3990227122023988
SRR1813228_output	0.0	0.6109772877976012	0.3890227122023988
SRR1813227_output	0.0	0.6109772877976012	0.3890227122023988
SRR1813226_output	0.0	0.6186331267829414	0.3813668732170585
SRR1813225_output	0.0	0.6089809528698978	0.391019047130102
SRR1813224_output	0.0	0.6010653881490263	0.3989346118509737
SRR1813223_output	0.0	0.618873511398326	0.3811264886016739
SRR1813222_output	0.0	0.6186331267829414	0.3813668732170585
