	Ribo	Proba_0	Proba_1
SRR2044127_output	1.0	0.4925425121461926	0.5074574878538075
SRR2044126_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044125_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044124_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044123_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044122_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044121_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044120_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044119_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044118_output	1.0	0.47449326210623377	0.5255067378937663
SRR2044117_output	1.0	0.4830194227547231	0.5169805772452771
SRR2044116_output	1.0	0.4830194227547231	0.5169805772452771
SRR2044115_output	1.0	0.4830194227547231	0.5169805772452771
SRR2044114_output	1.0	0.4830194227547231	0.5169805772452771
SRR2044113_output	1.0	0.4830194227547231	0.5169805772452771
SRR2044112_output	1.0	0.4830194227547231	0.5169805772452771
SRR2044111_output	1.0	0.4830194227547231	0.5169805772452771
SRR2044110_output	1.0	0.47449326210623377	0.5255067378937663
