	Ribo	Proba_0	Proba_1
SRR034203_output	0.0	0.5554342547841438	0.44456574521585623
SRR034202_output	0.0	0.6108858122469194	0.3891141877530805
SRR034194_output	0.0	0.6189917388288237	0.381008261171176
SRR034164_output	0.0	0.6129743438162599	0.38702565618373996
SRR032278_output	0.0	0.5338198175015212	0.46618018249847887
SRR032277_output	0.0	0.6038738531439782	0.3961261468560219
SRR032276_output	0.0	0.6147127870399955	0.38528721296000434
SRR032275_output	0.0	0.56314415543616	0.43685584456383997
SRR032274_output	0.0	0.6039155113844367	0.3960844886155633
SRR032273_output	0.0	0.570665665460875	0.42933433453912484
SRR032272_output	0.0	0.5488100719564699	0.45118992804353014
SRR032271_output	0.0	0.5502977190179066	0.4497022809820935
SRR032270_output	0.0	0.5900119472517634	0.4099880527482364
SRR032269_output	0.0	0.5923064541866829	0.40769354581331696
SRR032268_output	0.0	0.6017378867329449	0.39826211326705496
SRR032267_output	0.0	0.5610540553899172	0.43894594461008274
SRR032266_output	0.0	0.628832739584994	0.37116726041500586
SRR032265_output	0.0	0.6137628188444711	0.38623718115552885
SRR032264_output	0.0	0.6052714559230684	0.3947285440769315
SRR032263_output	0.0	0.5970576884988045	0.4029423115011954
SRR032262_output	0.0	0.5946119903703021	0.4053880096296978
SRR032261_output	0.0	0.5499724564115803	0.4500275435884196
SRR032260_output	0.0	0.6127127922791391	0.3872872077208608
SRR032259_output	0.0	0.5678841734619308	0.4321158265380691
SRR032258_output	0.0	0.5971116772600841	0.4028883227399158
SRR032257_output	0.0	0.6054919398430187	0.39450806015698114
SRR032256_output	0.0	0.606282178229973	0.39371782177002695
SRR032255_output	0.0	0.5697325730358738	0.4302674269641262
SRR032254_output	0.0	0.5700105747335421	0.4299894252664578
SRR032253_output	0.0	0.5934013388121004	0.4065986611878995
SRR032252_output	0.0	0.5769026581717496	0.4230973418282504
SRR032251_output	0.0	0.5953866245180144	0.40461337548198556
SRR032250_output	0.0	0.5522157386564431	0.447784261343557
SRR032249_output	0.0	0.5633971467706985	0.4366028532293014
SRR032248_output	0.0	0.5685797179423813	0.4314202820576186
SRR032247_output	0.0	0.5882571385747847	0.41174286142521516
SRR032246_output	0.0	0.5835279712690996	0.4164720287309002
SRR032245_output	0.0	0.6330487779545514	0.36695122204544844
SRR032244_output	0.0	0.5948663858570955	0.40513361414290444
SRR032243_output	0.0	0.568102183326845	0.431897816673155
SRR032242_output	0.0	0.5960751785240852	0.40392482147591474
SRR032241_output	0.0	0.598123931098685	0.4018760689013149
SRR032240_output	0.0	0.5964882808738711	0.4035117191261287
SRR032239_output	0.0	0.5950032891264032	0.4049967108735967
SRR032238_output	0.0	0.613667504170313	0.38633249582968704
