	Ribo	Proba_0	Proba_1
SRR6727644_output	0.0	0.5634280708481608	0.4365719291518392
SRR6727676_output	0.0	0.6439206778428023	0.35607932215719773
SRR6727657_output	0.0	0.596960852656253	0.40303914734374685
SRR6727645_output	0.0	0.5975949397627324	0.4024050602372675
SRR6727628_output	0.0	0.6336813635732959	0.36631863642670404
SRR6727669_output	0.0	0.6075419559824501	0.39245804401754997
SRR6727652_output	0.0	0.568933381388995	0.431066618611005
SRR6727667_output	0.0	0.5795577584138867	0.42044224158611343
SRR6727641_output	0.0	0.5550481391455885	0.4449518608544116
SRR6727668_output	0.0	0.5865501922100931	0.41344980778990703
SRR6727625_output	0.0	0.5765741198656439	0.4234258801343561
SRR6727674_output	0.0	0.5947941213076979	0.40520587869230207
SRR6727643_output	0.0	0.6137261681157624	0.3862738318842376
SRR6727654_output	0.0	0.5976447677081227	0.40235523229187736
SRR6727631_output	0.0	0.5949157110864207	0.4050842889135792
SRR6727659_output	0.0	0.6067897232805316	0.3932102767194683
SRR6727662_output	0.0	0.5974952980101648	0.4025047019898353
SRR6727642_output	0.0	0.6150459045964112	0.38495409540358877
SRR6727639_output	0.0	0.5748366566945531	0.42516334330544686
SRR6727675_output	0.0	0.6040850659212781	0.3959149340787219
SRR6727663_output	0.0	0.6134231709140341	0.38657682908596575
SRR6727635_output	0.0	0.6036325094672798	0.3963674905327202
SRR6727640_output	0.0	0.5938417557346262	0.40615824426537395
SRR6727655_output	0.0	0.5472865209556066	0.4527134790443933
SRR6727648_output	0.0	0.5859811968000092	0.41401880319999085
SRR6727683_output	0.0	0.5961358523118482	0.40386414768815193
SRR6727664_output	0.0	0.6149390802325452	0.3850609197674547
SRR6727665_output	0.0	0.597375628212154	0.40262437178784594
SRR6727682_output	0.0	0.5881531257349184	0.4118468742650816
SRR6727666_output	0.0	0.5780433801472311	0.4219566198527688
SRR6727634_output	0.0	0.5693853928821562	0.43061460711784383
SRR6727632_output	0.0	0.6130080513958229	0.3869919486041771
SRR6727646_output	0.0	0.5601062222919562	0.43989377770804383
SRR6727681_output	0.0	0.6016319058495224	0.3983680941504776
SRR6727653_output	0.0	0.5609374224876986	0.43906257751230143
SRR6727626_output	0.0	0.6037684789215226	0.3962315210784773
SRR6727660_output	0.0	0.5676962967481378	0.43230370325186224
SRR6727673_output	0.0	0.612438895010071	0.38756110498992896
SRR6727630_output	0.0	0.5776293268719801	0.4223706731280199
SRR6727649_output	0.0	0.58612797024512	0.41387202975488013
SRR6727638_output	0.0	0.6014414685459948	0.39855853145400516
SRR6727678_output	0.0	0.5879662403976554	0.4120337596023446
SRR6727658_output	0.0	0.5598483602408453	0.4401516397591547
SRR6727647_output	0.0	0.5846505568029454	0.4153494431970546
SRR6727627_output	0.0	0.5937991061254899	0.40620089387450986
SRR6727636_output	0.0	0.6259739497338124	0.3740260502661876
SRR6727633_output	0.0	0.5940523274252038	0.40594767257479625
SRR6727672_output	0.0	0.5936965929547031	0.4063034070452969
SRR6727650_output	0.0	0.5793799773757795	0.4206200226242206
SRR6727629_output	0.0	0.6460738242168047	0.3539261757831951
SRR6727637_output	0.0	0.5927310451141098	0.4072689548858902
SRR6727679_output	0.0	0.5465651016209515	0.4534348983790485
SRR6727661_output	0.0	0.5712074922394901	0.4287925077605099
SRR6727656_output	0.0	0.5922812557486105	0.40771874425138954
SRR6727671_output	0.0	0.6029484370047331	0.3970515629952667
SRR6727670_output	0.0	0.5999720398055806	0.40002796019441944
SRR6727680_output	0.0	0.6094943190137796	0.39050568098622035
