	Ribo	Proba_0	Proba_1
SRR2549087_output	0.0	0.6426024340280759	0.3573975659719241
SRR2549086_output	0.0	0.6596567637760509	0.3403432362239491
SRR2549085_output	0.0	0.6491716364831919	0.350828363516808
SRR2549084_output	0.0	0.6455072738078286	0.3544927261921715
SRR2549083_output	0.0	0.660099664854089	0.33990033514591095
SRR2549082_output	0.0	0.6676300806963605	0.3323699193036394
SRR2549081_output	0.0	0.6633197887345611	0.3366802112654389
SRR2549080_output	0.0	0.664116535438217	0.335883464561783
SRR2549079_output	0.0	0.6615872825129244	0.3384127174870756
SRR2549078_output	0.0	0.6881605112296125	0.3118394887703875
