	Ribo	Proba_0	Proba_1
SRR5693406_output	0.0	0.5255503995804316	0.47444960041956846
SRR5693405_output	0.0	0.5212364336111258	0.47876356638887413
SRR5693403_output	0.0	0.535491588456301	0.4645084115436991
SRR5693402_output	1.0	0.49140477607126465	0.5085952239287355
SRR5693401_output	0.0	0.5198700938942769	0.48012990610572326
SRR5693400_output	0.0	0.5263845821939549	0.4736154178060452
SRR5693399_output	0.0	0.5175520179730658	0.4824479820269343
SRR5693398_output	0.0	0.5054223445611283	0.4945776554388718
SRR5693397_output	0.0	0.5248668140159521	0.47513318598404797
SRR5693396_output	0.0	0.524919896880597	0.475080103119403
SRR5693395_output	0.0	0.5351638029731756	0.46483619702682444
SRR5693394_output	0.0	0.5414757142095376	0.45852428579046256
SRR5693393_output	0.0	0.5513639899779385	0.4486360100220616
SRR5693392_output	0.0	0.5454714921842535	0.45452850781574655
SRR5693391_output	0.0	0.5449099958665766	0.4550900041334234
SRR5693390_output	0.0	0.5260185107653834	0.4739814892346165
SRR5693389_output	0.0	0.5280906210340719	0.47190937896592805
SRR5693388_output	0.0	0.5182995561089287	0.4817004438910713
SRR5693387_output	0.0	0.5505144678504701	0.44948553214952996
SRR5693386_output	0.0	0.5544927679133552	0.4455072320866449
SRR5693385_output	0.0	0.5562688785341261	0.44373112146587396
SRR5693384_output	0.0	0.5468934740033817	0.45310652599661844
SRR5693383_output	0.0	0.5285728938822666	0.4714271061177335
SRR5693382_output	0.0	0.5282092575186301	0.4717907424813699
SRR5693381_output	0.0	0.5642222745951038	0.4357777254048962
SRR5693380_output	0.0	0.5642199852178145	0.43578001478218553
SRR5693379_output	0.0	0.527910082533569	0.4720899174664311
SRR5693378_output	0.0	0.5375887739456028	0.4624112260543973
SRR5693376_output	0.0	0.5493256137868668	0.45067438621313316
SRR5693375_output	0.0	0.5174585556512595	0.4825414443487405
SRR5693374_output	0.0	0.5244131011058051	0.475586898894195
SRR5693373_output	0.0	0.5215372299806809	0.47846277001931914
SRR5693372_output	0.0	0.5170387127855854	0.48296128721441456
SRR5693371_output	0.0	0.5086477957246103	0.4913522042753899
SRR5693370_output	0.0	0.5257278823046968	0.47427211769530314
SRR5693369_output	0.0	0.5277906528674674	0.47220934713253265
SRR5693368_output	0.0	0.5277906528674674	0.47220934713253265
SRR5693367_output	0.0	0.5378966903865141	0.4621033096134859
SRR5693365_output	0.0	0.5275743665115588	0.47242563348844135
SRR5693364_output	0.0	0.5184290743037665	0.48157092569623344
SRR5693363_output	0.0	0.5351638029731756	0.46483619702682444
SRR5693362_output	0.0	0.526547641357014	0.47345235864298607
SRR5693361_output	0.0	0.5351638029731756	0.46483619702682444
SRR5693360_output	0.0	0.5382331809636063	0.4617668190363938
SRR5693359_output	0.0	0.5473592013106271	0.45264079868937285
SRR5693358_output	0.0	0.5259608716593968	0.47403912834060336
SRR5693357_output	0.0	0.5187733368501514	0.4812266631498487
SRR5693356_output	0.0	0.5238269430879682	0.4761730569120319
SRR5693355_output	0.0	0.5257278823046968	0.47427211769530314
SRR5693354_output	0.0	0.5307666671787481	0.469233332821252
SRR5693353_output	0.0	0.5207641238794668	0.47923587612053337
SRR5693352_output	0.0	0.5137252313993979	0.48627476860060226
SRR5693351_output	0.0	0.5155797953577544	0.4844202046422456
SRR5693350_output	0.0	0.5152161589941181	0.484783841005882
SRR5693349_output	0.0	0.5282092575186301	0.4717907424813699
SRR5693348_output	0.0	0.5278599125404643	0.4721400874595358
SRR5693347_output	0.0	0.5520051558946133	0.44799484410538676
SRR5693346_output	0.0	0.5510487535123315	0.44895124648766843
SRR5693345_output	0.0	0.5446220003164602	0.45537799968353987
SRR5693344_output	0.0	0.5089007719150864	0.4910992280849136
SRR5693343_output	0.0	0.5285728938822666	0.4714271061177335
SRR5693342_output	0.0	0.5351638029731756	0.46483619702682444
SRR5693340_output	0.0	0.5282092575186301	0.4717907424813699
SRR5693339_output	0.0	0.5159853897633488	0.4840146102366512
SRR5693338_output	0.0	0.5252161589941181	0.474783841005882
SRR5693337_output	0.0	0.5150729995829625	0.48492700041703757
SRR5693336_output	0.0	0.5182092575186301	0.4817907424813698
SRR5693335_output	0.0	0.546955318892511	0.4530446811074889
SRR5693334_output	0.0	0.5281909790656713	0.47180902093432875
SRR5693333_output	0.0	0.5465601406700484	0.45343985932995173
SRR5693332_output	0.0	0.5380459897266522	0.461954010273348
SRR5693331_output	0.0	0.5178430088884098	0.4821569911115903
SRR5693330_output	0.0	0.5195425676193821	0.4804574323806179
SRR5693329_output	0.0	0.5213741708176217	0.4786258291823783
