	Ribo	Proba_0	Proba_1
SRR6727644_output	0.0	0.5098645565861084	0.49013544341389176
SRR6727676_output	0.0	0.5099154650055638	0.49008453499443627
SRR6727657_output	0.0	0.5465437840523818	0.45345621594761837
SRR6727645_output	0.0	0.5562855791820924	0.44371442081790774
SRR6727628_output	0.0	0.5188854333086774	0.4811145666913226
SRR6727669_output	0.0	0.5196139119025611	0.4803860880974391
SRR6727652_output	0.0	0.5012990340698149	0.49870096593018537
SRR6727667_output	0.0	0.5097316195046419	0.4902683804953584
SRR6727641_output	0.0	0.5373852495147934	0.4626147504852067
SRR6727668_output	0.0	0.5932796838931748	0.40672031610682546
SRR6727625_output	0.0	0.5091827737100147	0.49081722628998536
SRR6727674_output	0.0	0.5752511746979243	0.42474882530207586
SRR6727643_output	0.0	0.5562161378912345	0.4437838621087657
SRR6727654_output	0.0	0.5005468812429805	0.4994531187570196
SRR6727631_output	0.0	0.5653800961740383	0.434619903825962
SRR6727659_output	0.0	0.5563512114432947	0.4436487885567054
SRR6727662_output	0.0	0.5750700025544779	0.4249299974455223
SRR6727642_output	0.0	0.5100004035941369	0.48999959640586327
SRR6727639_output	1.0	0.4918442544098619	0.5081557455901382
SRR6727675_output	0.0	0.5747444636419345	0.4252555363580657
SRR6727663_output	0.0	0.546883277459312	0.4531167225406882
SRR6727635_output	0.0	0.5561224888789643	0.4438775111210358
SRR6727640_output	1.0	0.4730796569925692	0.5269203430074308
SRR6727655_output	1.0	0.46328458460355665	0.5367154153964434
SRR6727648_output	1.0	0.46347726099102915	0.536522739008971
SRR6727683_output	0.0	0.5280537993747965	0.4719462006252037
SRR6727664_output	0.0	0.5373326154890649	0.46266738451093525
SRR6727665_output	0.0	0.5561408847543858	0.4438591152456144
SRR6727682_output	0.0	0.5559612070871371	0.44403879291286297
SRR6727666_output	1.0	0.45434839603381916	0.545651603966181
SRR6727634_output	1.0	0.4823934333223043	0.5176065666776958
SRR6727632_output	0.0	0.5939679243682259	0.40603207563177435
SRR6727646_output	0.0	0.5565561292852622	0.44344387071473806
SRR6727681_output	0.0	0.5280753422765989	0.47192465772340114
SRR6727653_output	1.0	0.44418220603037495	0.555817793969625
SRR6727626_output	0.0	0.5185769066333364	0.4814230933666637
SRR6727660_output	1.0	0.4537321853161075	0.5462678146838926
SRR6727673_output	0.0	0.5653696919941449	0.4346303080058552
SRR6727630_output	0.0	0.5275302678361448	0.4724697321638554
SRR6727649_output	0.0	0.5380510528811506	0.46194894711884965
SRR6727638_output	0.0	0.5743708072486301	0.4256291927513701
SRR6727678_output	0.0	0.5747689173783928	0.4252310826216074
SRR6727658_output	0.0	0.5380969922159684	0.4619030077840318
SRR6727647_output	0.0	0.5278566646735326	0.47214333532646763
SRR6727627_output	0.0	0.5377305985380969	0.46226940146190315
SRR6727636_output	0.0	0.5372367874750902	0.4627632125249101
SRR6727633_output	0.0	0.5370882729158685	0.4629117270841315
SRR6727672_output	0.0	0.5560484108768284	0.44395158912317173
SRR6727650_output	1.0	0.4541519244576548	0.5458480755423453
SRR6727629_output	0.0	0.5098114207004703	0.49018857929953014
SRR6727637_output	0.0	0.5099555982023692	0.49004440179763087
SRR6727679_output	0.0	0.519106830983453	0.4808931690165473
SRR6727661_output	0.0	0.546976926471582	0.45302307352841814
SRR6727656_output	0.0	0.5471506976361203	0.4528493023638799
SRR6727671_output	0.0	0.5470864528429282	0.45291354715707177
SRR6727670_output	1.0	0.49134398565608445	0.5086560143439156
SRR6727680_output	0.0	0.574523384088771	0.42547661591122915
