	Ribo	Proba_0	Proba_1
SRR6495386_output	0.0	0.6646759226164626	0.3353240773835371
SRR6495385_output	0.0	0.6445311244699632	0.3554688755300368
SRR6495384_output	0.0	0.6551669940450341	0.34483300595496563
SRR6495382_output	0.0	0.6372196256239815	0.3627803743760184
SRR6495381_output	0.0	0.6570328760078987	0.34296712399210094
SRR6495380_output	0.0	0.6438801439849309	0.35611985601506896
SRR6495379_output	0.0	0.6935694539569104	0.3064305460430894
SRR6495378_output	0.0	0.6663744957496415	0.3336255042503582
SRR6495377_output	0.0	0.6758481799601678	0.32415182003983195
SRR6495376_output	0.0	0.6574529988779616	0.34254700112203806
SRR6495375_output	0.0	0.6593913476182349	0.34060865238176474
SRR6495374_output	0.0	0.668205133351604	0.33179486664839586
