	Ribo	Proba_0	Proba_1
SRR3757026_output	1.0	0.4934158794532035	0.5065841205467966
SRR3757025_output	1.0	0.4841974087001726	0.5158025912998275
SRR3757024_output	1.0	0.4934158794532035	0.5065841205467966
SRR3757023_output	0.0	0.511283781552093	0.4887162184479071
SRR3757022_output	0.0	0.5019420401016927	0.49805795989830726
SRR3757021_output	1.0	0.4841974087001726	0.5158025912998275
SRR3757020_output	0.0	0.5027576209036037	0.4972423790963964
SRR3757019_output	0.0	0.5027576209036037	0.4972423790963964
SRR3757018_output	0.0	0.5027576209036037	0.4972423790963964
SRR3757017_output	0.0	0.5027576209036037	0.4972423790963964
SRR3757016_output	0.0	0.511283781552093	0.4887162184479071
SRR3757015_output	1.0	0.49353915015057276	0.5064608498494273
SRR3757014_output	0.0	0.5027576209036037	0.4972423790963964
SRR3757013_output	0.0	0.5027576209036037	0.4972423790963964
SRR3757012_output	0.0	0.511283781552093	0.4887162184479071
SRR3757011_output	0.0	0.511283781552093	0.4887162184479071
SRR3757010_output	0.0	0.5027576209036037	0.4972423790963964
SRR3757009_output	0.0	0.5027576209036037	0.4972423790963964
