	Ribo	Proba_0	Proba_1
SRR2549087_output	0.0	0.5104331148193024	0.4895668851806975
SRR2549086_output	0.0	0.5192082217273063	0.4807917782726937
SRR2549085_output	0.0	0.5108833291822458	0.4891166708177542
SRR2549084_output	0.0	0.5013913505726202	0.4986086494273798
SRR2549083_output	0.0	0.5019886025346258	0.49801139746537415
SRR2549082_output	0.0	0.5019886025346258	0.49801139746537415
SRR2549081_output	0.0	0.5108833291822458	0.4891166708177542
SRR2549080_output	0.0	0.5198025196164319	0.4801974803835682
SRR2549079_output	0.0	0.5019886025346258	0.49801139746537415
SRR2549078_output	0.0	0.5019886025346258	0.49801139746537415
