	Ribo	Proba_0	Proba_1
SRR900290_output	1.0	0.474392180787424	0.525607819212576
SRR900289_output	1.0	0.44619203415839087	0.5538079658416091
SRR900288_output	1.0	0.44643301296363125	0.5535669870363688
SRR900287_output	1.0	0.474392180787424	0.525607819212576
SRR900286_output	1.0	0.4192561509193653	0.5807438490806347
SRR900285_output	1.0	0.47409681214091143	0.5259031878590886
SRR900284_output	1.0	0.45616852251660284	0.5438314774833972
SRR900283_output	1.0	0.46559489112777236	0.5344051088722277
SRR900282_output	1.0	0.42880526011154513	0.5711947398884548
SRR900281_output	1.0	0.4016942754318987	0.5983057245681013
SRR900280_output	1.0	0.45624900833956417	0.5437509916604358
SRR900279_output	0.0	0.5027166794867111	0.497283320513289
SRR900278_output	1.0	0.41981846757609914	0.5801815324239008
SRR900277_output	1.0	0.46582135666145397	0.5341786433385461
SRR900276_output	1.0	0.465921474302465	0.5340785256975351
SRR900275_output	1.0	0.4469604450972691	0.5530395549027309
